department,program,lib_link,year,thesis_in_that_year,thesis_link,pdf_link,data_dict
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1318709,http://www.etd.ceu.edu/2018/meszaros_szabolcs.pdf ,"{'Author': 'Mészáros, Szabolcs', 'Title': 'On constructions of matrix bialgebras / Szabolcs Mészáros', 'Published': 'Budapest : Central European University, 2018', 'Description': '139 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2018/6', 'Subject': 'Mathematics', 'Language': 'Algebra', 'Note': 'Commutative algebra', 'File Type': 'Commutative ring', 'Summary': 'Mathematical logic', 'Local note': 'English', 'Access': 'Degree: PhD', 'System Det': 'PDF file (1263k)'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1318708,http://www.etd.ceu.edu/2018/matkovic_irena.pdf ,"{'Author': 'Matkovic, Irena', 'Title': 'Tight and fillable contact structures on Seifert fibered manifolds / Irena Matkovic', 'Published': 'Budapest : Central European University, 2018', 'Description': '100 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2018/5', 'Subject': 'Differential geometry', 'Language': 'Manifolds (Mathematics)', 'Note': 'Fiber bundles (Mathematics)', 'File Type': 'English', 'Summary': 'Degree: PhD', 'Local note': 'PDF file (949k)', 'Access': 'The fundamental question of contact topology is to classify contact structures. Since overtwisted structures respect homotopy principles, we restrict the question to tight structures, and among them to the fillable ones, which bound in symplectic or holomorphic category. First to be understood are prime atoroidal manifolds, which are either hyperbolic or small Seifert fibered. This thesis deals with small Seifert fibered manifolds, which are obtained from circle bundles over the sphere by performing Dehn surgery along (at most) three of its fibers. For many of these manifolds, the complete classification is known, and all tight structures are also fillable. We review these results from various perspectives: convex decompositions along with contact surgery, the dual presentation by open books, and in Heegaard Floer theory by means of the Ozsváth-Szabó contact invariant. Our main focus are zero-twisting structures on small Seifert fibered spaces of the form M(-1;r_1,r_2,r_3), which are special as they include non-fillable tight structures. We classify them by the Ozsváth-Szabó contact invariant and characterize which of them are (Stein) fillable. The crucial properties of these contact manifolds are the possibility to view the underlying manifold as the boundary of a negative definite plumbing and the planarity of the contact structures. For classification of tight structures, we use a specific description of Heegaard Floer homology by equivalence classes of characteristic cohomology elements on the bounded plumbing; we single out the elements which correspond to the contact invariants and give a contact interpretation to the equivalence relations between them. In order to characterize fillability, we study positive factorizations of the planar monodromy.', 'System Det': 'ETD'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1318707,http://www.etd.ceu.edu/2018/cavallo_alberto.pdf ,"{'Author': 'Cavallo, Alberto', 'Title': 'Heegaard Floer invariants of smooth and Legendrian links in rational homology 3-spheres / Alberto Cavallo', 'Published': 'Budapest : Central European University, 2018', 'Description': '164 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2018/4', 'Subject': 'Homology theory', 'Language': 'Link theory', 'Note': 'Knot theory', 'File Type': 'English', 'Summary': 'Degree: PhD', 'Local note': 'PDF file (1374k)', 'Access': 'Our main goal in this thesis is to describe the most important results on smooth and Legendrian knots obtained from Heegaard Floer homology in the last ten years and generalize some of them to links. Our first result is a link version of the Thurston-Bennequin inequality. This inequality, in its usual formulation, gives an upper bound for the maximal Thurston-Bennequin and self-linking numbers of a knot $K$ in a tight contact 3-manifolds $(M,\\xi)$, in terms of the Euler characteristic of a Seifert surface for $K$. We generalize the inequality to every link $L$, where the resulting upper bound involves the Thurston norm of $L$. This is a rational number extracted from the semi-norm, introduced by Thurston, on the relative second homology group of a 3-manifold with toric boundary.  We say that two $n$-component links in $S^3$ are strongly concordant if there is a cobordism between them consisting of $n$ disjoint annuli, each one realizing a knot concordance. Then, starting from a grid diagram $D$ of a link $L$, we define a filtered chain complex $\\left(\\widehat{GC}(D),\\widehat\\partial\\right)$ and we prove that its homology, denoted with $\\widehat{\\mathcal{HFL}}(L)$, is a strong concordance invariant.  Since we can prove that $\\widehat{\\mathcal{HFL}}(L)$ has dimension one in Maslov grading zero, we also extract a numerical invariant from the homology group that we call $\\tau(L)$. The $\\tau$-invariant gives a lower bound for the slice genus $g_4(L)$, which is the minimum genus of an oriented, compact surface properly embedded in $D^4$ and whose boundary is $L$. We also show that there is a strict relation between the filtration levels of $\\widehat{\\mathcal{HFL}}(L)$ and the Alexander grading of the torsion-free quotient of $cHFL^-(L)$, a different bigraded version of link Floer homology.  Furthermore, we define an invariant of Legendrian links by using open book decompositions. This is done by describing a suitable condition for an open book decomposition $(B,\\pi,A)$ to be adapted to a Legendrian link $L$, where $A$ is a system of generators of the first relative homology group of $\\overline{\\pi^{-1}(1)}$. At this point, we define a special Heegaard diagram $D$ for the link $L$ in the 3-manifold $-M$, given by reversing the orientation on $M$; we have that $D$ is obtained up to isotopy from $(B,\\pi,A)$ and then, when $L$ is zero in homology, the invariant $\\mathfrak L(L,M,\\xi)$ is the isomorphism class of a distinguished cycle $\\mathfrak L(D)$ in the link Floer complex $cCFL^-(D,\\mathfrak t_{\\xi})$.  We also give some results on quasi-positive links in $S^3$. In particular, we introduce the subfamily of connected transverse $\\C$-links: these are links such that the surface $\\Sigma_B$, associated to a quasi-positive braid $B$ for $L$, is connected. We show that, for this kind of links, the slice genus $g_4$ is determined by $\\tau$. This allows us to prove that the slice genus is additive under connected sums of connected transverse $\\C$-links.', 'System Det': 'ETD'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1248095,http://www.etd.ceu.edu/2018/nagy_levente.pdf ,"{'Author': 'Nagy, Levente', 'Title': 'A general theory of solution algebras in differential and difference Galois theory / Levente Nagy', 'Published': 'Budapest : Central European University, 2018', 'Description': '73 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2018/2', 'Subject': 'Algebra', 'Language': 'Algebraic geometry', 'Note': 'Field theory (Physics)', 'File Type': 'Group theory', 'Summary': 'Galois theory', 'Local note': 'English', 'Access': 'Degree: PhD', 'System Det': 'PDF file (650k)'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1248096,http://www.etd.ceu.edu/2018/trinh_hai.pdf ,"{'Author': 'Trinh, Hai Thi', 'Title': 'On some applications of convexity and differential equations / Hai Thi Trinh', 'Published': 'Budapest : Central European University, 2018', 'Description': '83 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2018/3', 'Subject': 'Convex functions', 'Language': 'Functional analysis', 'Note': 'Differential equations, Partial', 'File Type': 'English', 'Summary': 'Degree: PhD', 'Local note': 'PDF file (818k)', 'Access': 'We investigate some applications of convexity and differential equations to study on the planar $L_p$-Minkowski problem for $0< p<1$ and the minimum time function, in particular. We first establish necessary and sufficient conditions for the existence of solutions to the asymmetric $L_p$- Minkowski problem in $\\R^2$ for $0 < p < 1$, which amounts to solve a Monge-Amp\\`ere type differential equation on $\\mathbb{S}^1$ in the regular case. In addition, we investigate the $\\varphi$-convexity of the epigraph of the minimum time function $T$ associated with a nonlinear control system with a general closed target under the condition that the sublevel sets of $T$ are $\\varphi_0$-convex for some appropriate nonnegative constant $\\varphi_0$, where $\\varphi$ is a continuous function which can be computed explicitly. This property of $T$ is proved based on some suitable sensitivity relation results. We also provide some sufficient conditions for convexity of sublevel sets of $T$. Furthermore, we provide an invariant result for the set of non-Lipschitz points of the minimum time function.', 'System Det': 'ETD'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1402651,http://www.etd.ceu.edu/2018/toth_laszlo-marton.pdf ,"{'Author': 'Tóth, László Márton', 'Title': 'Limiting techniques in measured group theory / László Márton Tóth', 'Published': 'Budapest : Central European University, 2018', 'Description': '79 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2018/8', 'Subject': 'Applied mathemathics', 'Language': 'Group theory', 'Note': 'English', 'File Type': 'Degree: PhD', 'Summary': 'PDF file (1012k)', 'Local note': ""Limits of finite structures is a topic that has been rapidly developing over the last two decades. The common theme of building limiting theories has been present in probability theory, extremal graph theory and group theory, just to name the areas closest to the scope of this thesis.The shared philosophy of all these areas is that the limiting language creates a connection between the combinatorial nature of the finite structures and the analytic properties of the limiting objects. In many cases the tools available for the finite and infinite worlds reinforce each other and lead to surprising results, new notions and interesting questions. In this thesis we exhibit examples of this approach in the field of measured group theory, where the main objects of interest are probability measure preserving (p.m.p.) actions of groups. These arise naturally as limiting objects in the sparse graph limit theory.  First we investigate invariant random subgroups (IRS's) in groups acting on rooted trees. We prove that a nontrivial ergodic IRS of the group of alternating finitary automorphisms that acts without fixed points on the boundary of the tree contains a level stabilizer. In particular it is the random conjugate of a finite index subgroup. We generalize this to certain branch groups, and also to the case when fixed points are allowed.  We then procede to show a connection between the notions of cost (by Gaboriau) and combinatorial cost (by Elek), and as an application prove new results for the rank gradient of finitely generated groups. In the last chapter we investigate the distortion function of p.m.p. actions. This invariant was recently introduced by Abért, Gelander and Nikolov to measure the necessary complexity of generation when getting close to the cost. We compute the distortion function for free actions of $Z^d$, and show a logarithmic upper bound for a wide generality of lamplighter groups."", 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1247598,http://www.etd.ceu.edu/2018/mezei_tamas.pdf ,"{'Author': 'Mezei, Tamás Róbert', 'Title': 'Extremal solutions to some art gallery and terminal-pairability problems / Tamás Róbert Mezei', 'Published': 'Budapest : Central European University, 2018', 'Description': '122 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2018/1', 'Subject': 'Mathematics', 'Language': 'Management science', 'Note': 'Algorithms', 'File Type': 'Combinatorics', 'Summary': 'Image processing -- Mathematical models', 'Local note': 'Functional analysis', 'Access': 'English', 'System Det': 'Degree: PhD'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1204776,http://www.etd.ceu.edu/2017/gopaulsingh_alexa.pdf ,"{'Author': 'Gopaulsingh, Alexa Stephanie Maria', 'Title': 'On relational extensions and successive approximation operators of rough set theory  / Alexa Stephanie Maria Gopaulsingh', 'Published': 'Budapest : Central European University, 2017', 'Description': '102 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2017/1', 'Subject': 'Mathematical logic', 'Language': 'Alternative set theory', 'Note': 'System theory', 'File Type': 'Computer science -- Mathematics', 'Summary': 'English', 'Local note': 'Degree: PhD', 'Access': 'PDF file (2837k)', 'System Det': 'In this thesis we find a non dual relational extension of rough sets which satisfies many nice properties. Furthermore, we examine the decomposition of double successive approximation operators based on generally different equivalence relations and give algorithms which output a solution if one exists. We also find and characterize conditions on equivalence relation pairs which generate unique such operators.'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1240492,http://www.etd.ceu.edu/2017/kutas_peter.pdf ,"{'Author': 'Kutas, Péter', 'Title': 'The explicit isomorphism problem / Péter Kutas', 'Published': 'Budapest : Central European University, 2017', 'Description': '134 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2017/3', 'Subject': 'Mathematics', 'Language': 'Graph theory', 'Note': 'English', 'File Type': 'Degree: PhD', 'Summary': 'PDF file (864k)', 'Local note': 'In this thesis we consider the following algorithmic problem. Let $K$ be a field and let $\\A$ be an algebra over $K$ which is given by structure constants and is isomorphic to $M_n(K)$, the algebra of $n\\times n$ matrices over $K$. The task is to find an explicit isomorphism between $\\A$ and $M_n(K)$. We propose a polynomial time algorithm for the case where $K=\\F_q(t)$, the field of rational functions over a finite field. Using an oracle for integer factorization, we provide an algorithm for $K=\\Q(\\sqrt{d})$ and $n=2$. This algorithm reduces the original problem to finding nontrivial zeros of quadratic forms in several variables over $\\Q$. Since the reduction procedure works over every field of characteristic different from 2, we concern ourselves with finding nontrivial zeros of quadratic forms over $\\F_q(t)$, where $q$ is odd. We propose a polynomial time algorithm for finding nontrivial zeros of quadratic forms over $\\F_q(t)$. We apply the algorithm to compute the Witt decomposition of a quadratic form and decide equivalence of quadratic forms. Also, in the case two quadratic forms are equivalent, we provide a transition matrix. Finally, the algorithm is applied to compute an explicit isomorphism in the case $\\A\\cong M_2(L)$, where $L$ is a quadratic extension of $\\F_q(t)$ (where $q$ is odd). Besides these results, we also obtained some minor results as well (such as lattice reduction over the field of formal Laurent-series) and we have implemented two of our main algorithms.', 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1204891,http://www.etd.ceu.edu/2017/medvedev_alexey.pdf ,"{'Author': 'Medvedev, Alexey', 'Title': 'The role of the topology in non-Poissonian spreading dynamics on temporal networks  / Alexey Medvedev', 'Published': 'Budapest : Central European University, 2017', 'Description': '79 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2016/3', 'Subject': 'Applied mathematics', 'Language': 'Dynamics', 'Note': 'System analysis', 'File Type': 'English', 'Summary': 'Degree: PhD', 'Local note': 'PDF file (2091k)', 'Access': ""Spreading is one of the most important dynamic processes on complex networks as it is the basis of a broad range of phenomena from epidemic contagion to di ffusion of innovations. The speed and the behaviour of spreading models depend on a number of factors. One of such factors, the topology of the underlying network, has been shown to influence the spreading process. In the current thesis we investigate both mathematically and numerically, how the changes in topological structure of the networks, such as appearance of new cycles by introducing extra edges or paths, which are so-called 'bridges', influence the model of non-Poissonian SI spreading on deterministic, random and temporal networks.  The structure of the thesis is the following. In Chapter 1 we present the historical overview and main developments in the subject. In Chapter 2 we study the SI spreading with transmission times following power-law distribution with in finite expectation. We derive the results both for general graphs and for specific models of random graphs. We study how the introduction of just one extra edge to a tree severely accelerates SI spreading on it. In Chapter 3 we study how the introduction of bridges influences the speed of the SI spreading on the real dataset of mobile phone calls. We derive that the introduction of topological bridges boosts spreading and de fine a model which replicates this phenomenon and compare results of this model on various theoretical networks. We fi nish the thesis with the discussion."", 'System Det': 'ETD'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1242293,http://www.etd.ceu.edu/2017/yu_jiangnan.pdf ,"{'Author': 'Yu, Jiangnan', 'Title': 'A computation of knot Floer homology of special (1,1)-knots / Jiangnan Yu', 'Published': 'Budapest : Central European University, 2017', 'Description': '33 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2017/4', 'Subject': 'Algebraic topology', 'Language': 'Algebraic geometry', 'Note': 'Differential geometry', 'File Type': 'Mathematical physics', 'Summary': 'English', 'Local note': 'Degree: PhD', 'Access': 'PDF file (604k)', 'System Det': 'We will introduce Heegaard decompositions and Heegaard diagrams for three-manifolds and for three-manifolds containing a knot. We define (1,1)-knots and explain the method to obtain the Heegaard diagram for some special (1,1)-knots, and prove that torus knots and 2-bridge knots are (1,1)-knots. We also define the knot Floer chain complex by using the theory of holomorphic disks and their moduli space, and give more explanation on the chain complex of genus-1 Heegaard diagram. Finally, we compute the knot Floer homology groups of the trefoil knot and the (-3,4)-torus knot.'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1201758,http://www.etd.ceu.edu/2016/aslan_tugba.pdf ,"{'Author': 'Aslan, Tugba', 'Title': 'On the structure of large powers and random generation in the Nottingham group / Tugba Aslan', 'Published': 'Budapest : Central European University, 2016', 'Description': '89 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2016/2', 'Subject': 'Mathematics', 'Language': 'Group theory', 'Note': 'English', 'File Type': 'Degree: PhD', 'Summary': 'PDF file (821k)', 'Local note': 'The Nottingham group, N, is the group of formal power series over a finite field where the group operation is substitution. In the theory of the Nottingham group, power and commutator structures play a significant role. We confirm a conjecture that was posed by K. Keating in [Kea05] for most of its cases, but we also show that this conjecture is not true for the remaining few cases. In more details, we give the sharp upper bounds for the distance between large p-th powers of any given two elements of N which share same depth and some leading coefficients. The key idea of our work is to extend some matrix that was introduced by Keating in [Kea05]. With this extended matrix, we could prove the sharpness of the proposed upper bounds and, moreover, we could show that the depths of large powers of two elements which satisfy Keating’s bound grow as slow as possible. Keating’s matrix can provide a very useful tool in the study of the Nottingham group. In this connection, we use this matrix to tackle a conjecture that was posed by A. Shalev “Any two random elements of the Nottingham group generate an open subgroup with probability 1”. We could confirm this conjecture, but for the elements obeying some extra restrictions. We also argue some possible improvements of our approach that might be helpful for confirming Shalev’s conjecture completely.', 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1201768,http://www.etd.ceu.edu/2017/kaptan_deniz.pdf ,"{'Author': 'Kaptan, Deniz Ali', 'Title': 'On small gaps between primes / Deniz Ali Kaptan', 'Published': 'Budapest : Central European University, 2016', 'Description': '92 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2016/4', 'Subject': 'Numbers, Prime', 'Language': 'Number theory', 'Note': 'English', 'File Type': 'Degree: PhD', 'Summary': 'PDF file (736k)', 'Local note': 'This work gives an account and applications of recently developed methods in the investigation of small gaps between prime numbers that extended the state of the art, namely the Goldston-Pintz-Yıldırım method and the Maynard-Tao method. We give brief expositions of the ideas involved in each in Chapters 2 and 4 respectively, and apply the Goldston-Pintz-Yıldırım method to prime elements in totally real number fields in Chapter 3 and the Maynard-Tao method to the problem of finding uniform gaps between primes in arithmetic progressions over a range of moduli in chapters 5 and 6.', 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1178565,http://www.etd.ceu.edu/2015/meszaros_gabor.pdf ,"{'Author': 'Mészáros, Gábor', 'Title': 'Linkedness and path-pairability in the Cartesian product of graphs  / Gábor Mészáros', 'Published': 'Budapest : Central European University, 2015', 'Description': '67 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2015/1', 'Subject': 'Matrix theory', 'Language': 'Graph theory', 'Note': 'English', 'File Type': 'Degree: PhD', 'Summary': 'PDF file (946k)', 'Local note': 'In this dissertation I summarize my work in the field of linkedness and path-pairability of graphs with primary focus on the inheritance of the mentioned properties in the Cartesian product of graphs. We obtain a general additive inheritance bound for linkedness. We determine the exact linkedness number of hypercubes, as well as affine and projective grids of arbitrary dimensions. Similar inheritance of the path-pairability property is investigated. We show that unlike in the case of linkedness, a multiplicative lower bound can be achieved for the inharitance of path-pairability. Further results regarding maximum degree and maximum diameter conditions of path-pairable graphs are presented. In all these topics I have published, accepted or submitted papers in various mathematical journals.', 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1178566,http://www.etd.ceu.edu/2015/meszaros_tamas.pdf ,"{'Author': 'Mészáros, Tamás', 'Title': 'Algebraic phenomena in combinatorics : shattering-extremal families and the combinatorial nullstellensatz  / Tamás Mészáros', 'Published': 'Budapest : Central European University, 2015', 'Description': '97 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2015/2', 'Subject': 'Combinatorics', 'Language': 'Geometry, algebraic', 'Note': 'English', 'File Type': 'Degree: PhD', 'Summary': 'PDF file (672k)', 'Local note': ""This PhD dissertation is based on a research that originates from extremal combinatorics. In the first part we consider the problem of characterizing shattering-extremal set systems and extremal vector systems. We propose two different approaches, an algebraic and a graph theoretical one, and prove several characterizations of these extremal structures. The algebraic approach uses the standard monomials and Gröbner bases of vanishing ideals of finite point sets, while the key elements of the graph theoretical approach are the inclusion graphs of set systems. The second part of the dissertation is devoted to Noga Alon's famous Combinatorial Nullstellesatz and Non-vanishing Theorem. We prove generalizations of these results in different directions. First we introduce a version for multisets, then we consider the problem over arbitrary commutative rings instead of fields. At the end we investigate the problem of determining which  finite sets X, beside discrete boxes, admit a version of the Combinatorial Nullstellensatz and the Non-vanishing Theorem."", 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1179751,http://www.etd.ceu.edu/2015/nemes_gergo.pdf ,"{'Author': 'Nemes, Gergő', 'Title': 'The role of resurgence in the theory of asymptotic expansions  / Gergő Nemes', 'Published': 'Budapest : Central European University, 2015', 'Description': '269 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2015/4', 'Subject': 'Mathematics', 'Language': 'Approximation theory', 'Note': 'Sequences (Mathematics)', 'File Type': 'Asymptotic expansions', 'Summary': 'Integrals', 'Local note': 'English', 'Access': 'Degree: PhD', 'System Det': 'PDF file (2468k)'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1178568,http://www.etd.ceu.edu/2015/tompkins_casey.pdf ,"{'Author': 'Tompkins, Casey Steven', 'Title': 'Extremal problems on finite sets and posets / Casey Steven Tompkins', 'Published': 'Budapest : Central European University, 2015', 'Description': '82 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2015/3', 'Subject': 'Graph theory', 'Language': 'Algebra, Boolean', 'Note': 'English', 'File Type': 'Degree: PhD', 'Summary': 'PDF file (665k)', 'Local note': 'The overarching theme of the thesis is the investigation of extremal problems involving forbid- den partially ordered sets (posets). In particular, we will be concerned with the function La(n, P ), defined to be the maximum number of sets we can take in the Boolean lattice 2[n] without intro- ducing the relations of a poset P as containment relations among the sets. This function plays an analogous role in the setting of nonuniform hypergraphs (set systems) as the extremal function ex(n, G) in graph theory and has already been studied extensively. While this type of problem was formally introduced in 1983, there have already been more than 50 papers on the subject. The majority of the results involve bounding La(n,P) both in a general sense, as well as for numerous specific cases of posets. The thesis is divided into 5 main chapters. The first chapter gives a summary of the history of forbidden poset problems as well as the relevant background information from extremal set theory. In the second chapter we give a significant improvement of the general bounds on La(n,P) as a function of the height of the poset h(P) and the size of the poset  | due to Burcsi and Nagy and later Chen and Li. The resulting bound is in a certain sense best possible. We also give an improvement of the bound on the so-called Lubell function in the induced version of the problem, and we introduce a new chain counting technique which may have additional applications. The results in this chapter were joint work with D ániel Gr ósz and Abishek Methuku. The third chapter introduces a new partitioning technique on cyclic permutations. In this chapter we find a surprising generalization of a result of De Bonis, Katona and Swanepoel on a poset known as the butterfly. Namely, we show that one can introduce a subdivision to one of the edges of the Hasse diagram of this poset and prove that nonetheless the same bound holds on its extremal number. Using the new partitioning technique we also determine the exact bound for the La function of an infinite class of pairs of posets. The results in this chapter were joint work with Abhishek Methuku. In the fourth chapter we introduce a new variation on the extremal subposet problem. Namely, we assume that the family must also be intersecting. We give a novel generalization of the partition method of Griggs and Li and prove an exact bound for intersecting, butterfly-free families. We also give a new proof of a result of Gerbner on intersecting k-Sperner families and determine the equality cases for the first time. The results in this chapter were joint work with D ániel Gerbner and Abhishek Methuku. In the fifth chapter we prove a new version of the De Bruijn Erd ős theorem for partially ordered sets as well as another version in a graph setting. The results in this subsection were joint work with Pierre Aboulker, Guillaume Lagarde, David Malec and Abhishek Methuku.', 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1180612,http://www.etd.ceu.edu/2015/costea_nicusor.pdf ,"{'Author': 'Costea, Nicusor', 'Title': 'Existence results for some differential inclusions and related problems / Nicusor Coste', 'Published': 'Budapest : Central European University, 2015', 'Description': '151 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2015/5', 'Subject': 'Mathematics', 'Language': 'Differential inclusions', 'Note': 'Calculus of variations', 'File Type': 'Analysis (Mathematics)', 'Summary': 'English', 'Local note': 'Degree: PhD', 'Access': 'PDF file (788k)', 'System Det': 'The aim of this thesis is to study various nonsmooth variational problems which are governed by set-valued maps such as the Clarke generalized gradient or the convexsubdifferential. The thesis has a strong interdisciplinary character combining results and methods from different areas such as Nonsmooth and Convex Analysis, Set-Valued Analysis, PDEâ€™s, Calculus of Variations, Mechanics of Materials and Contact Mechanics. The problems considered here can be divided into three main classes:   boundary value problems involving differential operators subjected to various boundary constraints. Several existence and multiplicity results for such problems are obtained by using mainly variational methods;   inequality problems of variational type whose solutions are not necessarily critical points of certain energy functionals. Existence results for some problems of this type are derived by using topological methods such as fixed point theorems for set-valued maps;   mathematical models which arise in Contact Mechanics and describe the contact between a body and a foundation. Two such models are investigated. Their variational formulations lead to some hemivariational inequality systems which are solved by using our theoretical results.'}"
Mathematics,PhD,http://tinyurl.com/cysrae, PhD (all years),63,https://sierra.ceu.edu/record=b1187692,http://www.etd.ceu.edu/2016/sigurdsson_baldur.pdf ,"{'Author': 'Sigurðsson, Baldur', 'Title': 'The geometric genus and Seiberg--Witten invariant of Newton nondegenerate surface singularities  / Baldur Sigurdsson', 'Published': 'Budapest : Central European University, 2015', 'Description': '86 p. ; 30 cm.', 'Series': 'CEU Department of Mathematics PhD theses ; 2015/7', 'Subject': 'Differential equations, Partial', 'Language': 'Manifolds (Mathematics)', 'Note': 'English', 'File Type': 'Degree: PhD', 'Summary': 'PDF file (1161k)', 'Local note': ""Given a normal surface singularity (X, 0), its link, M, a closed differentiable three dimensional manifold, carries much analytic information. For example, a germ of a normal space is regular if (and only if) its link is the three sphere S^3 (it is even sufficient to assume that π_1(M) = 1 ). The geometric genus, p_g, is an analytic invariant of (X, 0) which, in general, cannot be recovered from the link. However, whether p_g = 0 can be determined from the link. The same holds for the statement p_g = 1, assuming that (X, 0) is Gorenstein. It is an interesting question to ask, whether, under suitable analytic and topological conditions, the geometric genus (or other analytic invariants) can be recovered from the link. The Casson invariant conjecture predicts that p_g can be identified using the Casson invariant in the case when (X, 0) is a complete intersection and M has trivial first homology with integral coefficients (the original statement identifies the signature of a Milnor fiber rather then p_g, but in this case, these are equivalent data). The Seiberg--Witten invariant conjecture predicts that the geometric genus of a Gorenstein singularity, whose link has trivial first homology with rational coefficients, can be calculated as a normalized Seiberg--Witten invariant of the link. The first conjecture is still open, but counterexamples have been found for the second one. We prove here the Seiberg--Witten invariant conjecture for hypersurface singularities given by a function with Newton nondegenerate principal part. We provide a theory of computation sequences and how they bound the geometric genus. Newton nondegenerate singularities can be resolved explicitly by Oka's algorithm, and we exploit the combinatorial interplay between the resolution graph and the Newton diagram to show that in each step of the computation sequence constructed, the given bound is sharp. Our method recovers the geometric genus of (X, 0) explicitly from the link, assuming that (X, 0) is indeed Newton nondegenerate with a rational homology sphere link. With some additional information about the Newton diagram, we recover part of the spectrum, as well as the Poincaré series associated with the Newton filtration. Finally, we show that the normalized Seiberg--Witten invariant associated with the canonical spin^c structure on the link coincides with our identification of the geometric genus."", 'Access': 'ETD', 'System Det': 'Unrestricted'}"
